COMP551-201809,COMP551,COMP,551,201809,F2018,4,B+,3.3,1,001
COMP557-201509,COMP557,COMP,557,201509,F2015,3,B,3.0,1,001
COMP557-201609,COMP557,COMP,557,201609,F2016,3,B+,3.3,1,001
COMP557-201809,COMP557,COMP,557,201809,F2018,4,B+,3.3,1,001
COMP561-201509,COMP561,COMP,561,201509,F2015,4,A-,3.7,1,001
COMP561-201709,COMP561,COMP,561,201709,F2017,4,A-,3.7,1,001
COMP561-201809,COMP561,COMP,561,201809,F2018,4,B+,3.3,1,001
COMP598-201409,COMP598,COMP,598,201409,F2014,3,A-,3.7,1,001
COMP598-201509,COMP598,COMP,598,201509,F2015,3,A-,3.7,1,001
COMP599-201509,COMP599,COMP,599,201509,F2015,3,A-,3.7,1,001
COMP599-201601,COMP599,COMP,599,201601,W2016,3,A,4.0,1,001
COMP652-201601,COMP652,COMP,652,201601,W2016,4,A-,3.7,1,001
COMS200-201605,COMS200,COMS,200,201605,S2016,3,B+,3.3,1,001
COMS200-201801,COMS200,COMS,200,201801,W2018,3,B+,3.3,1,001
COMS200-201805,COMS200,COMS,200,201805,S2018,3,B,3.0,1,001
COMS210-201509,COMS210,COMS,210,201509,F2015,3,B+,3.3,1,001
COMS210-201609,COMS210,COMS,210,201609,F2016,3,B+,3.3,1,001
COMS210-201709,COMS210,COMS,210,201709,F2017,3,B+,3.3,1,001
COMS210-201809,COMS210,COMS,210,201809,F2018,3,A,4.0,1,001
COMS230-201509,COMS230,COMS,230,201509,F2015,3,B+,3.3,1,001
COMS230-201609,COMS230,COMS,230,201609,F2016,3,B+,3.3,1,001
COMS230-201709,COMS230,COMS,230,201709,F2017,3,B+,3.3,1,001
COMS300-201701,COMS300,COMS,300,201701,W2017,3,B+,3.3,1,001
COMS301-201709,COMS301,COMS,301,201709,F2017,3,A-,3.7,1,001
COMS301-201809,COMS301,COMS,301,201809,F2018,3,A-,3.7,1,001
COMS310-201701,COMS310,COMS,310,201701,W2017,3,B+,3.3,1,001
COMS310-201809,COMS310,COMS,310,201809,F2018,3,B+,3.3,1,001
COMS350-201701,COMS350,COMS,350,201701,W2017,3,B+,3.3,1,001
COMS350-201801,COMS350,COMS,350,201801,W2018,3,B+,3.3,1,001
COMS361-201809,COMS361,COMS,361,201809,F2018,3,A-,3.7,1,001
EAST211-201301,EAST211,EAST,211,201301,W2013,3,A-,3.7,1,001
EAST211-201501,EAST211,EAST,211,201501,W2015,3,B,3.0,1,001
EAST211-201601,EAST211,EAST,211,201601,W2016,3,B,3.0,1,001
EAST211-201609,EAST211,EAST,211,201609,F2016,3,B+,3.3,1,001
EAST211-201801,EAST211,EAST,211,201801,W2018,3,B+,3.3,1,001
EAST212-201401,EAST212,EAST,212,201401,W2014,3,B+,3.3,1,001
EAST212-201509,EAST212,EAST,212,201509,F2015,3,B+,3.3,1,001
EAST212-201701,EAST212,EAST,212,201701,W2017,3,B+,3.3,1,001
EAST212-201709,EAST212,EAST,212,201709,F2017,3,B+,3.3,1,001
EAST212-201809,EAST212,EAST,212,201809,F2018,3,B,3.0,1,001
EAST213-201601,EAST213,EAST,213,201601,W2016,3,A-,3.7,1,001
EAST213-201709,EAST213,EAST,213,201709,F2017,3,B+,3.3,1,001
EAST220D2-201801,EAST220D2,EAST,220D2,201801,W2018,4.5,B+,3.3,1,001
EAST230D2-201501,EAST230D2,EAST,230D2,201501,W2015,4.5,B+,3.3,1,001
EAST230D2-201701,EAST230D2,EAST,230D2,201701,W2017,4.5,B+,3.3,2,"001,002"
EAST230D2-201801,EAST230D2,EAST,230D2,201801,W2018,4.5,A-,3.7,1,001
EAST240-201805,EAST240,EAST,240,201805,S2018,9,A-,3.7,1,001
EAST240D2-201701,EAST240D2,EAST,240D2,201701,W2017,4.5,A-,3.7,1,002
EAST240D2-201801,EAST240D2,EAST,240D2,201801,W2018,4.5,B,3.0,1,001
EAST250-201801,EAST250,EAST,250,201801,W2018,3,B,3.0,1,001
EAST303-201701,EAST303,EAST,303,201701,W2017,3,B,3.0,1,001
EAST305-201609,EAST305,EAST,305,201609,F2016,3,A-,3.7,1,001
EAST330D2-201601,EAST330D2,EAST,330D2,201601,W2016,4.5,A-,3.7,2,"001,002"
EAST330D2-201801,EAST330D2,EAST,330D2,201801,W2018,4.5,A-,3.7,1,001
EAST350-201709,EAST350,EAST,350,201709,F2017,3,A,4.0,1,001
EAST361-201709,EAST361,EAST,361,201709,F2017,3,B+,3.3,1,001
ECON205-201309,ECON205,ECON,205,201309,F2013,3,A-,3.7,1,001
ECON205-201409,ECON205,ECON,205,201409,F2014,3,A-,3.7,1,001
ECON205-201509,ECON205,ECON,205,201509,F2015,3,A-,3.7,1,001
ECON205-201609,ECON205,ECON,205,201609,F2016,3,B+,3.3,1,001
ECON205-201709,ECON205,ECON,205,201709,F2017,3,B,3.0,1,001
ECON208-201301,ECON208,ECON,208,201301,W2013,3,B-,2.7,1,004
ECON208-201409,ECON208,ECON,208,201409,F2014,3,B-,2.7,3,"001,002,003"
ECON208-201501,ECON208,ECON,208,201501,W2015,3,B,3.0,1,004
ECON208-201505,ECON208,ECON,208,201505,S2015,3,B,3.0,1,001
ECON208-201509,ECON208,ECON,208,201509,F2015,3,B-,2.7,3,"001,002,003"
ECON208-201601,ECON208,ECON,208,201601,W2016,3,B-,2.7,1,004
ECON208-201605,ECON208,ECON,208,201605,S2016,3,B-,2.7,1,001
ECON208-201609,ECON208,ECON,208,201609,F2016,3,B-,2.7,4,"001,002,003,004"
ECON208-201701,ECON208,ECON,208,201701,W2017,3,B-,2.7,1,004
ECON208-201705,ECON208,ECON,208,201705,S2017,3,B+,3.3,1,001
ECON208-201709,ECON208,ECON,208,201709,F2017,3,B-,2.7,4,"001,002,003,004"
ECON208-201801,ECON208,ECON,208,201801,W2018,3,B-,2.7,1,005
ECON208-201805,ECON208,ECON,208,201805,S2018,3,C+,2.3,1,001
ECON208-201809,ECON208,ECON,208,201809,F2018,3,B-,2.7,3,"001,002,003"
ECON209-201405,ECON209,ECON,209,201405,S2014,3,B-,2.7,1,001
ECON209-201501,ECON209,ECON,209,201501,W2015,3,B,3.0,2,"002,004"
ECON209-201505,ECON209,ECON,209,201505,S2015,3,B-,2.7,1,001
ECON209-201601,ECON209,ECON,209,201601,W2016,3,B-,2.7,3,"002,003,004"
ECON209-201605,ECON209,ECON,209,201605,S2016,3,B-,2.7,1,001
ECON209-201609,ECON209,ECON,209,201609,F2016,3,B-,2.7,1,001
ECON209-201701,ECON209,ECON,209,201701,W2017,3,B,3.0,3,"002,003,004"
ECON209-201705,ECON209,ECON,209,201705,S2017,3,B-,2.7,1,001
ECON209-201709,ECON209,ECON,209,201709,F2017,3,B-,2.7,1,001
ECON209-201801,ECON209,ECON,209,201801,W2018,3,B-,2.7,3,"002,003,004"
ECON209-201805,ECON209,ECON,209,201805,S2018,3,B-,2.7,1,001
ECON209-201809,ECON209,ECON,209,201809,F2018,3,C+,2.3,1,001
ECON219-201501,ECON219,ECON,219,201501,W2015,3,A,4.0,1,001
ECON219-201601,ECON219,ECON,219,201601,W2016,3,B,3.0,1,001
ECON219-201701,ECON219,ECON,219,201701,W2017,3,B,3.0,1,001
ECON219-201801,ECON219,ECON,219,201801,W2018,3,B+,3.3,1,001
ECON223-201501,ECON223,ECON,223,201501,W2015,3,A,4.0,1,001
ECON223-201601,ECON223,ECON,223,201601,W2016,3,B,3.0,1,001
ECON223-201701,ECON223,ECON,223,201701,W2017,3,B+,3.3,1,001
ECON223-201801,ECON223,ECON,223,201801,W2018,3,B,3.0,1,001
ECON225-201401,ECON225,ECON,225,201401,W2014,3,B,3.0,1,001
ECON225-201409,ECON225,ECON,225,201409,F2014,3,B+,3.3,1,001
ECON225-201509,ECON225,ECON,225,201509,F2015,3,B,3.0,1,001
ECON225-201609,ECON225,ECON,225,201609,F2016,3,B+,3.3,1,001
ECON225-201709,ECON225,ECON,225,201709,F2017,3,B+,3.3,1,001
ECON225-201809,ECON225,ECON,225,201809,F2018,3,B,3.0,1,001
ECON227D2-201501,ECON227D2,ECON,227D2,201501,W2015,3,B+,3.3,1,002
ECON227D2-201601,ECON227D2,ECON,227D2,201601,W2016,3,B+,3.3,2,"001,002"
ECON227D2-201701,ECON227D2,ECON,227D2,201701,W2017,3,B+,3.3,2,"001,002"
ECON227D2-201801,ECON227D2,ECON,227D2,201801,W2018,3,B+,3.3,3,"001,002,003"
ECON230D2-201501,ECON230D2,ECON,230D2,201501,W2015,3,B+,3.3,2,"001,002"
ECON230D2-201601,ECON230D2,ECON,230D2,201601,W2016,3,B-,2.7,2,"001,002"
ECON230D2-201701,ECON230D2,ECON,230D2,201701,W2017,3,B-,2.7,2,"001,002"
ECON230D2-201801,ECON230D2,ECON,230D2,201801,W2018,3,B-,2.7,2,"001,002"
ECON250D2-201401,ECON250D2,ECON,250D2,201401,W2014,3,B+,3.3,1,001
ECON250D2-201501,ECON250D2,ECON,250D2,201501,W2015,3,B+,3.3,1,001
ECON250D2-201601,ECON250D2,ECON,250D2,201601,W2016,3,B+,3.3,1,001
ECON250D2-201701,ECON250D2,ECON,250D2,201701,W2017,3,B+,3.3,1,001
ECON250D2-201801,ECON250D2,ECON,250D2,201801,W2018,3,B+,3.3,1,001
ECON257D2-201401,ECON257D2,ECON,257D2,201401,W2014,3,B,3.0,1,001
ECON257D2-201501,ECON257D2,ECON,257D2,201501,W2015,3,B,3.0,1,001
ECON257D2-201601,ECON257D2,ECON,257D2,201601,W2016,3,B+,3.3,1,001
ECON257D2-201701,ECON257D2,ECON,257D2,201701,W2017,3,B+,3.3,1,001
ECON257D2-201801,ECON257D2,ECON,257D2,201801,W2018,3,B,3.0,1,001
ECON295-201501,ECON295,ECON,295,201501,W2015,3,B-,2.7,1,001
ECON295-201601,ECON295,ECON,295,201601,W2016,3,B+,3.3,1,001
ECON295-201701,ECON295,ECON,295,201701,W2017,3,B,3.0,1,001
ECON295-201801,ECON295,ECON,295,201801,W2018,3,B,3.0,1,001
ECON295-201809,ECON295,ECON,295,201809,F2018,3,B,3.0,2,"001,002"
ECON302-201609,ECON302,ECON,302,201609,F2016,3,B+,3.3,1,001
ECON302-201709,ECON302,ECON,302,201709,F2017,3,B,3.0,1,001
ECON302-201809,ECON302,ECON,302,201809,F2018,3,B+,3.3,1,001
ECON304-201701,ECON304,ECON,304,201701,W2017,3,B+,3.3,1,001
ECON304-201801,ECON304,ECON,304,201801,W2018,3,B,3.0,1,001
ECON305-201609,ECON305,ECON,305,201609,F2016,3,B-,2.7,1,001
ECON306-201709,ECON306,ECON,306,201709,F2017,3,B+,3.3,1,001
ECON306-201809,ECON306,ECON,306,201809,F2018,3,B+,3.3,1,001
ECON308-201701,ECON308,ECON,308,201701,W2017,3,B-,2.7,1,001
ECON308-201801,ECON308,ECON,308,201801,W2018,3,B,3.0,1,001
ECON310-201709,ECON310,ECON,310,201709,F2017,3,B,3.0,1,001
ECON313-201509,ECON313,ECON,313,201509,F2015,3,B+,3.3,1,001
ECON313-201601,ECON313,ECON,313,201601,W2016,3,B+,3.3,1,003
ECON313-201605,ECON313,ECON,313,201605,S2016,3,B-,2.7,1,001
ECON313-201609,ECON313,ECON,313,201609,F2016,3,B,3.0,2,"001,002"
ECON313-201701,ECON313,ECON,313,201701,W2017,3,B,3.0,1,003
ECON313-201705,ECON313,ECON,313,201705,S2017,3,B+,3.3,1,001
ECON313-201709,ECON313,ECON,313,201709,F2017,3,B+,3.3,2,"001,002"
ECON313-201801,ECON313,ECON,313,201801,W2018,3,B,3.0,1,003
ECON313-201809,ECON313,ECON,313,201809,F2018,3,B+,3.3,1,001
ECON314-201609,ECON314,ECON,314,201609,F2016,3,B,3.0,1,001
ECON314-201701,ECON314,ECON,314,201701,W2017,3,B,3.0,2,"002,003"
ECON314-201709,ECON314,ECON,314,201709,F2017,3,B+,3.3,1,001
ECON314-201801,ECON314,ECON,314,201801,W2018,3,B,3.0,1,002
ECON314-201809,ECON314,ECON,314,201809,F2018,3,B,3.0,1,001
ECON316-201509,ECON316,ECON,316,201509,F2015,3,B,3.0,1,001
ECON316-201709,ECON316,ECON,316,201709,F2017,3,B+,3.3,1,001
ECON319-201609,ECON319,ECON,319,201609,F2016,3,B+,3.3,1,001
ECON319-201709,ECON319,ECON,319,201709,F2017,3,B+,3.3,1,001
ECON319-201809,ECON319,ECON,319,201809,F2018,3,B+,3.3,1,001
ECON326-201809,ECON326,ECON,326,201809,F2018,3,B,3.0,1,001
ECON330D2-201601,ECON330D2,ECON,330D2,201601,W2016,3,B,3.0,2,"001,002"
ECON330D2-201701,ECON330D2,ECON,330D2,201701,W2017,3,B,3.0,2,"001,002"
ECON330D2-201801,ECON330D2,ECON,330D2,201801,W2018,3,B-,2.7,2,"001,002"
ECON334-201701,ECON334,ECON,334,201701,W2017,3,B+,3.3,1,001
ECON335-201609,ECON335,ECON,335,201609,F2016,3,B,3.0,1,001
ECON336-201609,ECON336,ECON,336,201609,F2016,3,B,3.0,1,001
ECON336-201709,ECON336,ECON,336,201709,F2017,3,B,3.0,1,001
ECON337-201609,ECON337,ECON,337,201609,F2016,3,A-,3.7,1,001
ECON337-201709,ECON337,ECON,337,201709,F2017,3,B,3.0,1,001
ECON337-201809,ECON337,ECON,337,201809,F2018,3,A-,3.7,1,001
ECON338-201701,ECON338,ECON,338,201701,W2017,3,A,4.0,1,001
ECON352D2-201501,ECON352D2,ECON,352D2,201501,W2015,3,A-,3.7,1,001
ECON352D2-201601,ECON352D2,ECON,352D2,201601,W2016,3,B+,3.3,1,001
ECON352D2-201701,ECON352D2,ECON,352D2,201701,W2017,3,B+,3.3,1,001
ECON352D2-201801,ECON352D2,ECON,352D2,201801,W2018,3,B+,3.3,1,001
ECON406-201701,ECON406,ECON,406,201701,W2017,3,B,3.0,1,001
ECON409-201801,ECON409,ECON,409,201801,W2018,3,B,3.0,1,001
ECON420-201609,ECON420,ECON,420,201609,F2016,3,B,3.0,1,001
ECON450-201509,ECON450,ECON,450,201509,F2015,3,A-,3.7,1,001
ECON452-201601,ECON452,ECON,452,201601,W2016,3,B+,3.3,1,001
ECON460-201709,ECON460,ECON,460,201709,F2017,3,A-,3.7,1,001
ECON468-201409,ECON468,ECON,468,201409,F2014,3,B,3.0,1,001
ECON468-201509,ECON468,ECON,468,201509,F2015,3,B-,2.7,1,001
ECON469-201601,ECON469,ECON,469,201601,W2016,3,B+,3.3,1,001
ECON546-201701,ECON546,ECON,546,201701,W2017,3,B,3.0,1,001
ECON546-201801,ECON546,ECON,546,201801,W2018,3,B+,3.3,1,001
ECSE200-201401,ECSE200,ECSE,200,201401,W2014,3,B-,2.7,1,001
ECSE200-201409,ECSE200,ECSE,200,201409,F2014,3,C+,2.3,1,001
ECSE200-201501,ECSE200,ECSE,200,201501,W2015,3,B-,2.7,1,001
ECSE200-201509,ECSE200,ECSE,200,201509,F2015,3,B-,2.7,1,001
ECSE200-201601,ECSE200,ECSE,200,201601,W2016,3,B-,2.7,1,001
ECSE200-201609,ECSE200,ECSE,200,201609,F2016,3,B,3.0,1,001
ECSE200-201701,ECSE200,ECSE,200,201701,W2017,3,B,3.0,1,001
ECSE200-201709,ECSE200,ECSE,200,201709,F2017,3,B+,3.3,1,001
ECSE200-201801,ECSE200,ECSE,200,201801,W2018,3,B+,3.3,1,001
ECSE200-201809,ECSE200,ECSE,200,201809,F2018,3,B+,3.3,1,001
ECSE202-201609,ECSE202,ECSE,202,201609,F2016,3,B-,2.7,1,001
ECSE202-201701,ECSE202,ECSE,202,201701,W2017,3,A-,3.7,1,001
ECSE202-201709,ECSE202,ECSE,202,201709,F2017,3,B,3.0,1,001
ECSE202-201801,ECSE202,ECSE,202,201801,W2018,3,B-,2.7,1,001
ECSE202-201809,ECSE202,ECSE,202,201809,F2018,3,B+,3.3,1,001
ECSE205-201609,ECSE205,ECSE,205,201609,F2016,3,B+,3.3,1,001
ECSE205-201701,ECSE205,ECSE,205,201701,W2017,3,B-,2.7,1,001
ECSE205-201709,ECSE205,ECSE,205,201709,F2017,3,B-,2.7,1,001
ECSE205-201801,ECSE205,ECSE,205,201801,W2018,3,B-,2.7,2,"001,005"
ECSE205-201809,ECSE205,ECSE,205,201809,F2018,3,B,3.0,1,001
ECSE206-201701,ECSE206,ECSE,206,201701,W2017,3,B-,2.7,2,"001,005"
ECSE206-201709,ECSE206,ECSE,206,201709,F2017,3,B-,2.7,1,001
ECSE206-201801,ECSE206,ECSE,206,201801,W2018,3,B+,3.3,1,001
ECSE206-201809,ECSE206,ECSE,206,201809,F2018,3,B+,3.3,1,001
ECSE210-201409,ECSE210,ECSE,210,201409,F2014,3,C+,2.3,1,001
ECSE210-201501,ECSE210,ECSE,210,201501,W2015,3,B,3.0,1,001
ECSE210-201505,ECSE210,ECSE,210,201505,S2015,3,C,2.0,1,001
ECSE210-201509,ECSE210,ECSE,210,201509,F2015,3,C+,2.3,1,002
ECSE210-201601,ECSE210,ECSE,210,201601,W2016,3,B,3.0,2,"001,002"
ECSE210-201605,ECSE210,ECSE,210,201605,S2016,3,B-,2.7,1,001
ECSE210-201609,ECSE210,ECSE,210,201609,F2016,3,B-,2.7,1,001
ECSE210-201701,ECSE210,ECSE,210,201701,W2017,3,C+,2.3,1,001
ECSE210-201705,ECSE210,ECSE,210,201705,S2017,3,B-,2.7,1,001
ECSE210-201801,ECSE210,ECSE,210,201801,W2018,3,B-,2.7,1,001
ECSE210-201805,ECSE210,ECSE,210,201805,S2018,3,B,3.0,1,001
ECSE211-201409,ECSE211,ECSE,211,201409,F2014,3,B+,3.3,1,001
ECSE211-201501,ECSE211,ECSE,211,201501,W2015,3,A-,3.7,1,001
ECSE211-201601,ECSE211,ECSE,211,201601,W2016,3,B+,3.3,1,001
ECSE211-201609,ECSE211,ECSE,211,201609,F2016,3,A-,3.7,1,001
ECSE211-201701,ECSE211,ECSE,211,201701,W2017,3,A-,3.7,1,001
ECSE211-201709,ECSE211,ECSE,211,201709,F2017,3,B+,3.3,1,001
ECSE211-201801,ECSE211,ECSE,211,201801,W2018,3,B,3.0,1,001
ECSE211-201809,ECSE211,ECSE,211,201809,F2018,3,A-,3.7,1,001
ECSE221-201401,ECSE221,ECSE,221,201401,W2014,3,B-,2.7,1,001
ECSE221-201409,ECSE221,ECSE,221,201409,F2014,3,B-,2.7,1,001
ECSE221-201501,ECSE221,ECSE,221,201501,W2015,3,B-,2.7,1,001
ECSE221-201509,ECSE221,ECSE,221,201509,F2015,3,B,3.0,1,001
ECSE221-201601,ECSE221,ECSE,221,201601,W2016,3,B-,2.7,1,001
ECSE221-201609,ECSE221,ECSE,221,201609,F2016,3,B-,2.7,1,001
ECSE222-201701,ECSE222,ECSE,222,201701,W2017,3,A-,3.7,1,001
ECSE222-201709,ECSE222,ECSE,222,201709,F2017,3,A,4.0,1,001
ECSE222-201801,ECSE222,ECSE,222,201801,W2018,3,B,3.0,1,001
ECSE222-201809,ECSE222,ECSE,222,201809,F2018,3,A-,3.7,1,001
ECSE223-201701,ECSE223,ECSE,223,201701,W2017,3,B+,3.3,1,001
ECSE223-201801,ECSE223,ECSE,223,201801,W2018,3,B+,3.3,1,001
ECSE251-201701,ECSE251,ECSE,251,201701,W2017,3,B+,3.3,1,001
ECSE251-201709,ECSE251,ECSE,251,201709,F2017,3,B-,2.7,1,001
ECSE251-201801,ECSE251,ECSE,251,201801,W2018,3,B+,3.3,1,001
ECSE251-201809,ECSE251,ECSE,251,201809,F2018,3,C+,2.3,1,001
ECSE291-201409,ECSE291,ECSE,291,201409,F2014,2,A-,3.7,1,001
ECSE291-201501,ECSE291,ECSE,291,201501,W2015,2,B+,3.3,1,001
ECSE291-201509,ECSE291,ECSE,291,201509,F2015,2,A-,3.7,1,001
ECSE291-201601,ECSE291,ECSE,291,201601,W2016,2,A-,3.7,1,001
ECSE291-201609,ECSE291,ECSE,291,201609,F2016,2,B+,3.3,1,001
ECSE303-201509,ECSE303,ECSE,303,201509,F2015,3,B,3.0,1,001
ECSE303-201601,ECSE303,ECSE,303,201601,W2016,3,B,3.0,1,001
ECSE303-201609,ECSE303,ECSE,303,201609,F2016,3,B-,2.7,1,001
ECSE304-201609,ECSE304,ECSE,304,201609,F2016,3,B+,3.3,1,001
ECSE304-201701,ECSE304,ECSE,304,201701,W2017,3,B+,3.3,1,001
ECSE305-201601,ECSE305,ECSE,305,201601,W2016,3,B-,2.7,1,001
ECSE305-201609,ECSE305,ECSE,305,201609,F2016,3,B,3.0,1,001
ECSE305-201701,ECSE305,ECSE,305,201701,W2017,3,B,3.0,1,001
ECSE305-201709,ECSE305,ECSE,305,201709,F2017,3,B+,3.3,1,001
ECSE305-201801,ECSE305,ECSE,305,201801,W2018,3,B-,2.7,1,001
ECSE305-201809,ECSE305,ECSE,305,201809,F2018,3,B+,3.3,1,001
ECSE306-201509,ECSE306,ECSE,306,201509,F2015,3,B+,3.3,1,001
ECSE306-201609,ECSE306,ECSE,306,201609,F2016,3,B,3.0,1,001
ECSE306-201701,ECSE306,ECSE,306,201701,W2017,3,B-,2.7,1,001
ECSE306-201709,ECSE306,ECSE,306,201709,F2017,3,B-,2.7,1,001
ECSE307-201709,ECSE307,ECSE,307,201709,F2017,4,A-,3.7,1,001
ECSE307-201801,ECSE307,ECSE,307,201801,W2018,4,A-,3.7,1,001
ECSE307-201809,ECSE307,ECSE,307,201809,F2018,4,B+,3.3,1,001
ECSE308-201801,ECSE308,ECSE,308,201801,W2018,4,A-,3.7,1,001
ECSE308-201809,ECSE308,ECSE,308,201809,F2018,4,B,3.0,1,001
ECSE309-201809,ECSE309,ECSE,309,201809,F2018,3,B-,2.7,1,001
ECSE310-201801,ECSE310,ECSE,310,201801,W2018,3,B+,3.3,1,001
ECSE321-201409,ECSE321,ECSE,321,201409,F2014,3,B+,3.3,1,001
ECSE321-201501,ECSE321,ECSE,321,201501,W2015,3,B,3.0,1,001
ECSE321-201509,ECSE321,ECSE,321,201509,F2015,3,B+,3.3,1,001
ECSE321-201601,ECSE321,ECSE,321,201601,W2016,3,A-,3.7,1,001
ECSE321-201701,ECSE321,ECSE,321,201701,W2017,3,A-,3.7,1,001
ECSE321-201709,ECSE321,ECSE,321,201709,F2017,3,B,3.0,1,001
ECSE321-201801,ECSE321,ECSE,321,201801,W2018,3,B+,3.3,1,001
ECSE321-201809,ECSE321,ECSE,321,201809,F2018,3,B+,3.3,1,001
ECSE322-201501,ECSE322,ECSE,322,201501,W2015,3,B,3.0,1,001
ECSE322-201509,ECSE322,ECSE,322,201509,F2015,3,B,3.0,1,001
ECSE322-201601,ECSE322,ECSE,322,201601,W2016,3,B-,2.7,1,001
ECSE322-201609,ECSE322,ECSE,322,201609,F2016,3,B,3.0,1,001
ECSE322-201701,ECSE322,ECSE,322,201701,W2017,3,B,3.0,1,001
ECSE322-201709,ECSE322,ECSE,322,201709,F2017,3,B+,3.3,1,001
ECSE323-201609,ECSE323,ECSE,323,201609,F2016,5,B+,3.3,1,001
ECSE323-201701,ECSE323,ECSE,323,201701,W2017,5,B+,3.3,1,001
ECSE323-201709,ECSE323,ECSE,323,201709,F2017,5,B-,2.7,1,001
ECSE324-201709,ECSE324,ECSE,324,201709,F2017,4,B-,2.7,1,001
ECSE324-201801,ECSE324,ECSE,324,201801,W2018,4,B+,3.3,1,001
ECSE324-201809,ECSE324,ECSE,324,201809,F2018,4,B,3.0,1,001
ECSE325-201801,ECSE325,ECSE,325,201801,W2018,3,B+,3.3,1,001
ECSE326-201809,ECSE326,ECSE,326,201809,F2018,3,A-,3.7,1,001
ECSE330-201509,ECSE330,ECSE,330,201509,F2015,3,B,3.0,1,001
ECSE330-201601,ECSE330,ECSE,330,201601,W2016,3,B-,2.7,1,001
ECSE330-201609,ECSE330,ECSE,330,201609,F2016,3,B+,3.3,1,001
ECSE330-201701,ECSE330,ECSE,330,201701,W2017,3,B-,2.7,1,001
ECSE331-201709,ECSE331,ECSE,331,201709,F2017,4,B,3.0,1,001
ECSE331-201801,ECSE331,ECSE,331,201801,W2018,4,B+,3.3,1,001
ECSE331-201809,ECSE331,ECSE,331,201809,F2018,4,B,3.0,1,001
ECSE334-201601,ECSE334,ECSE,334,201601,W2016,3,B+,3.3,1,001
ECSE334-201609,ECSE334,ECSE,334,201609,F2016,3,B-,2.7,1,001
ECSE334-201701,ECSE334,ECSE,334,201701,W2017,3,B,3.0,1,001
ECSE334-201709,ECSE334,ECSE,334,201709,F2017,3,B-,2.7,1,001
ECSE334-201801,ECSE334,ECSE,334,201801,W2018,3,B,3.0,1,001
ECSE335-201809,ECSE335,ECSE,335,201809,F2018,4,B+,3.3,1,001
ECSE351-201509,ECSE351,ECSE,351,201509,F2015,3,B+,3.3,1,001
ECSE351-201601,ECSE351,ECSE,351,201601,W2016,3,B+,3.3,1,001
ECSE351-201609,ECSE351,ECSE,351,201609,F2016,3,C+,2.3,1,001
ECSE351-201701,ECSE351,ECSE,351,201701,W2017,3,B,3.0,1,001
ECSE352-201609,ECSE352,ECSE,352,201609,F2016,3,A-,3.7,1,001
ECSE352-201709,ECSE352,ECSE,352,201709,F2017,3,B+,3.3,1,001
ECSE353-201609,ECSE353,ECSE,353,201609,F2016,3,B-,2.7,1,001
ECSE353-201709,ECSE353,ECSE,353,201709,F2017,3,B,3.0,1,001
ECSE354-201801,ECSE354,ECSE,354,201801,W2018,4,B,3.0,1,001
ECSE354-201809,ECSE354,ECSE,354,201809,F2018,4,A-,3.7,1,001
ECSE361-201601,ECSE361,ECSE,361,201601,W2016,3,B-,2.7,1,001
ECSE361-201609,ECSE361,ECSE,361,201609,F2016,3,B,3.0,1,001
ECSE361-201701,ECSE361,ECSE,361,201701,W2017,3,B,3.0,1,001
ECSE361-201709,ECSE361,ECSE,361,201709,F2017,3,B-,2.7,1,001
ECSE362-201709,ECSE362,ECSE,362,201709,F2017,4,B+,3.3,1,001
ECSE362-201801,ECSE362,ECSE,362,201801,W2018,4,B+,3.3,1,001
ECSE362-201809,ECSE362,ECSE,362,201809,F2018,4,B+,3.3,1,001
ECSE404-201709,ECSE404,ECSE,404,201709,F2017,3,A,4.0,1,001
ECSE404-201809,ECSE404,ECSE,404,201809,F2018,3,A-,3.7,1,001
ECSE412-201809,ECSE412,ECSE,412,201809,F2018,3,B,3.0,1,001
ECSE414-201609,ECSE414,ECSE,414,201609,F2016,3,B+,3.3,1,001
ECSE414-201709,ECSE414,ECSE,414,201709,F2017,3,B+,3.3,1,001
ECSE415-201709,ECSE415,ECSE,415,201709,F2017,3,B,3.0,1,001
ECSE415-201809,ECSE415,ECSE,415,201809,F2018,3,B+,3.3,1,001
ECSE420-201509,ECSE420,ECSE,420,201509,F2015,3,A-,3.7,1,001
ECSE420-201709,ECSE420,ECSE,420,201709,F2017,3,A,4.0,1,001
ECSE420-201809,ECSE420,ECSE,420,201809,F2018,3,A,4.0,1,001
ECSE421-201701,ECSE421,ECSE,421,201701,W2017,3,B+,3.3,1,001
ECSE421-201801,ECSE421,ECSE,421,201801,W2018,3,B,3.0,1,001
ECSE425-201801,ECSE425,ECSE,425,201801,W2018,3,B-,2.7,1,001
ECSE426-201709,ECSE426,ECSE,426,201709,F2017,3,A-,3.7,1,001
ECSE427-201601,ECSE427,ECSE,427,201601,W2016,3,B,3.0,1,001
ECSE427-201701,ECSE427,ECSE,427,201701,W2017,3,B+,3.3,1,001
ECSE427-201709,ECSE427,ECSE,427,201709,F2017,3,B,3.0,1,001
ECSE427-201801,ECSE427,ECSE,427,201801,W2018,3,B,3.0,1,001
ECSE427-201809,ECSE427,ECSE,427,201809,F2018,3,B+,3.3,1,001
ECSE428-201601,ECSE428,ECSE,428,201601,W2016,3,A,4.0,1,001
ECSE428-201701,ECSE428,ECSE,428,201701,W2017,3,A-,3.7,1,001
